C1
Bacterial Infections and Mycoses
Mediastinal Emphysema
Mediastinitis
Tracheal Diseases
Tracheal Stenosis
Otorhinolaryngologic Diseases
Ear Diseases
"Cholesteatoma, Middle Ear"
Congenital Microtia
"Ear Deformities, Acquired"
Earache
Hearing Disorders
Hearing Loss
Deafness
Deaf-Blind Disorders
Usher Syndromes
Wolfram Syndrome
"Hearing Loss, Bilateral"
"Hearing Loss, Conductive"
"Hearing Loss, Functional"
"Hearing Loss, High-Frequency"
"Hearing Loss, Mixed Conductive-Sensorineural"
"Hearing Loss, Sensorineural"
"Hearing Loss, Central"
"Hearing Loss, Noise-Induced"
Presbycusis
"Hearing Loss, Sudden"
"Hearing Loss, Unilateral"
Hyperacusis
Tinnitus
Labyrinth Diseases
Cochlear Diseases
Endolymphatic Hydrops
Meniere Disease
Labyrinthitis
Vestibular Diseases
Bilateral Vestibulopathy
Vertigo
Benign Paroxysmal Positional Vertigo
Myringosclerosis
Otitis
Otitis Externa
Otitis Media
Otitis Media with Effusion
Otosclerosis
Retrocochlear Diseases
"Auditory Diseases, Central"
Auditory Perceptual Disorders
Vestibulocochlear Nerve Diseases
Vestibular Neuronitis
Vestibulocochlear Nerve Injuries
Susac Syndrome
Tympanic Membrane Perforation
Nervous System Diseases
Autoimmune Diseases of the Nervous System
"Demyelinating Autoimmune Diseases, CNS"
Diffuse Cerebral Sclerosis of Schilder
"Encephalomyelitis, Acute Disseminated"
"Leukoencephalitis, Acute Hemorrhagic"
Multiple Sclerosis
"Multiple Sclerosis, Chronic Progressive"
"Multiple Sclerosis, Relapsing-Remitting"
Neuromyelitis Optica
Myasthenia Gravis
"Myasthenia Gravis, Autoimmune, Experimental"
"Myasthenia Gravis, Neonatal"
"Nervous System Autoimmune Disease, Experimental"
"Encephalomyelitis, Autoimmune, Experimental"
"Neuritis, Autoimmune, Experimental"
Polyradiculoneuropathy
Guillain-Barre Syndrome
Miller Fisher Syndrome
"Polyradiculoneuropathy, Chronic Inflammatory Demyelinating"
Stiff-Person Syndrome
Uveomeningoencephalitic Syndrome
"Vasculitis, Central Nervous System"
Giant Cell Arteritis
"Lupus Vasculitis, Central Nervous System"
Autonomic Nervous System Diseases
Adie Syndrome
Autonomic Dysreflexia
Complex Regional Pain Syndromes
Causalgia
Reflex Sympathetic Dystrophy
Horner Syndrome
Primary Dysautonomias
"Dysautonomia, Familial"
Multiple System Atrophy
Olivopontocerebellar Atrophies
Shy-Drager Syndrome
Striatonigral Degeneration
Orthostatic Intolerance
"Hypotension, Orthostatic"
Post-Exercise Hypotension
Postural Orthostatic Tachycardia Syndrome
"Syncope, Vasovagal"
Pure Autonomic Failure
"Sweating, Gustatory"
Central Nervous System Diseases
Brain Diseases
Acute Febrile Encephalopathy
Akinetic Mutism
Amblyopia
"Amnesia, Transient Global"
Basal Ganglia Diseases
Basal Ganglia Cerebrovascular Disease
Basal Ganglia Hemorrhage
Putaminal Hemorrhage
Chorea Gravidarum
Dystonia Musculorum Deformans
Huntington Disease
Meige Syndrome
Neuroleptic Malignant Syndrome
Pantothenate Kinase-Associated Neurodegeneration
Parkinsonian Disorders
Lewy Body Disease
Parkinson Disease
"Parkinson Disease, Secondary"
MPTP Poisoning
"Parkinson Disease, Postencephalitic"
"Supranuclear Palsy, Progressive"
Tourette Syndrome
"Brain Damage, Chronic"
"Brain Injury, Chronic"
Cerebral Palsy
Persistent Vegetative State
Brain Death
"Brain Diseases, Metabolic"
"Brain Diseases, Metabolic, Inborn"
Adrenoleukodystrophy
"Cerebral Amyloid Angiopathy, Familial"
Galactosemias
Hartnup Disease
Hereditary Central Nervous System Demyelinating Diseases
Alexander Disease
Canavan Disease
"Leukodystrophy, Globoid Cell"
"Leukodystrophy, Metachromatic"
Pelizaeus-Merzbacher Disease
Homocystinuria
"Hyperglycinemia, Nonketotic"
Hyperlysinemias
Leigh Disease
Lesch-Nyhan Syndrome
"Lysosomal Storage Diseases, Nervous System"
Fucosidosis
Glycogen Storage Disease Type II
Sialic Acid Storage Disease
Sphingolipidoses
Fabry Disease
Farber Lipogranulomatosis
Gangliosidoses
"Gangliosidoses, GM2"
Sandhoff Disease
Tay-Sachs Disease
"Tay-Sachs Disease, AB Variant"
"Gangliosidosis, GM1"
Gaucher Disease
Niemann-Pick Diseases
"Niemann-Pick Disease, Type A"
"Niemann-Pick Disease, Type B"
"Niemann-Pick Disease, Type C"
Sea-Blue Histiocyte Syndrome
Sulfatidosis
Multiple Sulfatase Deficiency Disease
Maple Syrup Urine Disease
Menkes Kinky Hair Syndrome
Mevalonate Kinase Deficiency
Oculocerebrorenal Syndrome
Phenylketonurias
"Phenylketonuria, Maternal"
Pyruvate Carboxylase Deficiency Disease
Pyruvate Dehydrogenase Complex Deficiency Disease
Refsum Disease
"Refsum Disease, Infantile"
Tyrosinemias
"Urea Cycle Disorders, Inborn"
Argininosuccinic Aciduria
Carbamoyl-Phosphate Synthase I Deficiency Disease
Citrullinemia
Hyperargininemia
Ornithine Carbamoyltransferase Deficiency Disease
Kernicterus
Marchiafava-Bignami Disease
"Myelinolysis, Central Pontine"
Wernicke Encephalopathy
Brain Edema
Brain Injuries
"Brain Hemorrhage, Traumatic"
"Brain Stem Hemorrhage, Traumatic"
"Cerebral Hemorrhage, Traumatic"
"Brain Injuries, Diffuse"
Diffuse Axonal Injury
"Brain Injuries, Traumatic"
Brain Concussion
Brain Contusion
Chronic Traumatic Encephalopathy
"Epilepsy, Post-Traumatic"
Pneumocephalus
Cerebellar Diseases
Cerebellar Ataxia
Spinocerebellar Ataxias
Ataxia Telangiectasia
Machado-Joseph Disease
Dandy-Walker Syndrome
Spinocerebellar Degenerations
Friedreich Ataxia
Myoclonic Cerebellar Dyssynergia
Cerebrovascular Disorders
Brain Ischemia
Brain Infarction
Brain Stem Infarctions
Lateral Medullary Syndrome
Cerebral Infarction
"Dementia, Multi-Infarct"
"Infarction, Anterior Cerebral Artery"
"Infarction, Middle Cerebral Artery"
"Infarction, Posterior Cerebral Artery"
"Hypoxia-Ischemia, Brain"
"Ischemic Attack, Transient"
Vertebrobasilar Insufficiency
Subclavian Steal Syndrome
Carotid Artery Diseases
Carotid Artery Injuries
"Carotid Artery, Internal, Dissection"
Carotid Artery Thrombosis
Carotid Stenosis
Carotid-Cavernous Sinus Fistula
Moyamoya Disease
Cerebral Small Vessel Diseases
CADASIL
Microscopic Polyangiitis
"Stroke, Lacunar"
Cerebrovascular Trauma
Vertebral Artery Dissection
"Dementia, Vascular"
Intracranial Arterial Diseases
Cerebral Arterial Diseases
Cerebral Amyloid Angiopathy
Intracranial Aneurysm
Intracranial Arteriosclerosis
Intracranial Arteriovenous Malformations
Vein of Galen Malformations
Intracranial Embolism and Thrombosis
Intracranial Embolism
Intracranial Thrombosis
"Sinus Thrombosis, Intracranial"
Cavernous Sinus Thrombosis
Lateral Sinus Thrombosis
Sagittal Sinus Thrombosis
Intracranial Hemorrhages
Cerebral Hemorrhage
Cerebral Intraventricular Hemorrhage
"Intracranial Hemorrhage, Hypertensive"
"Intracranial Hemorrhage, Traumatic"
"Hematoma, Epidural, Cranial"
"Hematoma, Subdural"
"Hematoma, Subdural, Acute"
"Hematoma, Subdural, Chronic"
"Hematoma, Subdural, Intracranial"
"Subarachnoid Hemorrhage, Traumatic"
Pituitary Apoplexy
Subarachnoid Hemorrhage
"Leukomalacia, Periventricular"
Sneddon Syndrome
Stroke
Vascular Headaches
"Vasospasm, Intracranial"
Dementia
Alzheimer Disease
"Aphasia, Primary Progressive"
Primary Progressive Nonfluent Aphasia
Creutzfeldt-Jakob Syndrome
Diffuse Neurofibrillary Tangles with Calcification
Frontotemporal Lobar Degeneration
Frontotemporal Dementia
Pick Disease of the Brain
Kluver-Bucy Syndrome
Encephalitis
Cerebral Ventriculitis
Infectious Encephalitis
Meningoencephalitis
Encephalomalacia
Epilepsy
Drug Resistant Epilepsy
"Epilepsies, Partial"
"Epilepsy, Complex Partial"
"Epilepsy, Frontal Lobe"
"Epilepsy, Partial, Motor"
"Epilepsy, Partial, Sensory"
"Epilepsy, Rolandic"
"Epilepsy, Temporal Lobe"
"Epilepsy, Benign Neonatal"
"Epilepsy, Generalized"
"Epilepsies, Myoclonic"
"Myoclonic Epilepsies, Progressive"
Lafora Disease
Unverricht-Lundborg Syndrome
"Myoclonic Epilepsy, Juvenile"
"Epilepsy, Absence"
"Epilepsy, Tonic-Clonic"
Nodding Syndrome
"Spasms, Infantile"
"Epilepsy, Reflex"
Epileptic Syndromes
Landau-Kleffner Syndrome
Lennox Gastaut Syndrome
Headache Disorders
"Headache Disorders, Primary"
Migraine Disorders
Alice in Wonderland Syndrome
Migraine with Aura
Migraine without Aura
Ophthalmoplegic Migraine
Tension-Type Headache
Trigeminal Autonomic Cephalalgias
Cluster Headache
Paroxysmal Hemicrania
SUNCT Syndrome
"Headache Disorders, Secondary"
Post-Dural Puncture Headache
Post-Traumatic Headache
Hydrocephalus
"Hydrocephalus, Normal Pressure"
Hypothalamic Diseases
Bardet-Biedl Syndrome
Laurence-Moon Syndrome
Pituitary Diseases
Empty Sella Syndrome
Hyperpituitarism
Hyperprolactinemia
Pituitary ACTH Hypersecretion
Hypophysitis
Autoimmune Hypophysitis
Hypopituitarism
Inappropriate ADH Syndrome
"Hypoxia, Brain"
Intracranial Hypertension
Hypertensive Encephalopathy
Posterior Leukoencephalopathy Syndrome
Pseudotumor Cerebri
Intracranial Hypotension
Leukoencephalopathies
Neuroaxonal Dystrophies
Sepsis-Associated Encephalopathy
Subdural Effusion
Thalamic Diseases
Encephalomyelitis
Myelitis
Perimeningeal Infections
Prion Diseases
"Encephalopathy, Bovine Spongiform"
Gerstmann-Straussler-Scheinker Disease
"Insomnia, Fatal Familial"
Kuru
Scrapie
"Wasting Disease, Chronic"
High Pressure Neurological Syndrome
Hyperekplexia
Meningitis
Arachnoiditis
"Meningitis, Aseptic"
Movement Disorders
"Akathisia, Drug-Induced"
Angelman Syndrome
Dyskinesias
Chorea
Neuroacanthocytosis
"Dyskinesia, Drug-Induced"
Tardive Dyskinesia
Dystonic Disorders
Torticollis
Essential Tremor
Tic Disorders
Ocular Motility Disorders
Spinal Cord Diseases
Amyotrophic Lateral Sclerosis
"Muscular Atrophy, Spinal"
"Bulbo-Spinal Atrophy, X-Linked"
Spinal Muscular Atrophies of Childhood
Pneumorrhachis
Spinal Cord Compression
Spinal Cord Injuries
Central Cord Syndrome
Spinal Cord Vascular Diseases
Spinal Cord Ischemia
Anterior Spinal Artery Syndrome
Subacute Combined Degeneration
Syringomyelia
Chronobiology Disorders
Jet Lag Syndrome
"Sleep Disorders, Circadian Rhythm"
Smith-Magenis Syndrome
Cranial Nerve Diseases
Abducens Nerve Diseases
Abducens Nerve Injury
Accessory Nerve Diseases
Accessory Nerve Injuries
Cranial Nerve Injuries
Glossopharyngeal Nerve Injuries
Hypoglossal Nerve Injuries
Oculomotor Nerve Injuries
Olfactory Nerve Injuries
Optic Nerve Injuries
Trochlear Nerve Injuries
Vagus Nerve Injuries
Glossopharyngeal Nerve Diseases
Hypoglossal Nerve Diseases
Duane Retraction Syndrome
"Nystagmus, Pathologic"
"Nystagmus, Congenital"
Oculomotor Nerve Diseases
Ophthalmoplegia
Strabismus
Esotropia
Exotropia
Tolosa-Hunt Syndrome
Olfactory Nerve Diseases
Optic Nerve Diseases
Optic Atrophy
"Optic Atrophies, Hereditary"
"Optic Atrophy, Autosomal Dominant"
"Optic Atrophy, Hereditary, Leber"
Optic Disk Drusen
Optic Neuritis
"Optic Neuropathy, Ischemic"
Papilledema
Trochlear Nerve Diseases
Vagus Nerve Diseases
Cogan Syndrome
Demyelinating Diseases
Nervous System Malformations
Agenesis of Corpus Callosum
Acrocallosal Syndrome
Aicardi Syndrome
Central Nervous System Vascular Malformations
Sinus Pericranii
Hereditary Sensory and Autonomic Neuropathies
Hereditary Sensory and Motor Neuropathy
Alstrom Syndrome
Charcot-Marie-Tooth Disease
Giant Axonal Neuropathy
"Spastic Paraplegia, Hereditary"
Hydranencephaly
Malformations of Cortical Development
"Malformations of Cortical Development, Group I"
"Malformations of Cortical Development, Group II"
Classical Lissencephalies and Subcortical Band Heterotopias
Cobblestone Lissencephaly
Lissencephaly
Walker-Warburg Syndrome
Periventricular Nodular Heterotopia
"Malformations of Cortical Development, Group III"
Polymicrogyria
Schizencephaly
Neural Tube Defects
Anencephaly
Arnold-Chiari Malformation
Encephalocele
Meningocele
Meningomyelocele
Pentalogy of Cantrell
Spinal Dysraphism
Spina Bifida Cystica
Spina Bifida Occulta
Septo-Optic Dysplasia
Neurolymphomatosis
Neurocutaneous Syndromes
von Hippel-Lindau Disease
Neurodegenerative Diseases
"Heredodegenerative Disorders, Nervous System"
"Amyloid Neuropathies, Familial"
Neuronal Ceroid-Lipofuscinoses
Motor Neuron Disease
"Bulbar Palsy, Progressive"
Tauopathies
TDP-43 Proteinopathies
Neurologic Manifestations
Cerebrospinal Fluid Leak
Cerebrospinal Fluid Otorrhea
Cerebrospinal Fluid Rhinorrhea
Decerebrate State
Ataxia
Gait Ataxia
Athetosis
Catalepsy
Dystonia
Hyperkinesis
Hypokinesia
Myoclonus
Psychomotor Agitation
Synkinesis
Tics
Tremor
"Gait Disorders, Neurologic"
Gait Apraxia
Meningism
Neurobehavioral Manifestations
Anhedonia
Catatonia
Communication Disorders
Language Disorders
Agraphia
Anomia
Dyslexia
"Dyslexia, Acquired"
"Alexia, Pure"
Language Development Disorders
Speech Disorders
Aphasia
"Aphasia, Broca"
"Aphasia, Conduction"
"Aphasia, Wernicke"
Articulation Disorders
Dysarthria
Echolalia
Mutism
Stuttering
Learning Disorders
Dyscalculia
Confusion
Delirium
Emergence Delirium
Consciousness Disorders
Unconsciousness
Coma
"Coma, Post-Head Injury"
Insulin Coma
Stupor
Syncope
Intellectual Disability
Cri-du-Chat Syndrome
De Lange Syndrome
Down Syndrome
"Mental Retardation, X-Linked"
Coffin-Lowry Syndrome
Fragile X Syndrome
Glycogen Storage Disease Type IIb
Mucopolysaccharidosis II
Rett Syndrome
Prader-Willi Syndrome
Trisomy 13 Syndrome
Williams Syndrome
Lethargy
Memory Disorders
Amnesia
"Amnesia, Anterograde"
"Amnesia, Retrograde"
Korsakoff Syndrome
Alcoholic Korsakoff Syndrome
Perceptual Disorders
Agnosia
Gerstmann Syndrome
Prosopagnosia
Allesthesia
Hallucinations
Charles Bonnet Syndrome
Illusions
Phantom Limb
Psychomotor Disorders
Apraxias
Alien Hand Syndrome
"Apraxia, Ideomotor"
Neurogenic Inflammation
Neuromuscular Manifestations
Fasciculation
Muscle Hypertonia
Muscle Hypotonia
Muscular Atrophy
Sarcopenia
Myokymia
Myotonia
Spasm
Trismus
Tetany
Paralysis
Hemiplegia
Paraplegia
Brown-Sequard Syndrome
Pseudobulbar Palsy
Quadriplegia
Paresis
Paraparesis
"Paraparesis, Spastic"
Pupil Disorders
Anisocoria
Miosis
Tonic Pupil
"Reflex, Abnormal"
Seizures
Alcohol Withdrawal Seizures
"Seizures, Febrile"
Status Epilepticus
Epilepsia Partialis Continua
Sensation Disorders
Olfaction Disorders
Somatosensory Disorders
Hyperalgesia
Hyperesthesia
Hypesthesia
Paresthesia
Taste Disorders
Ageusia
Dysgeusia
Vision Disorders
Blindness
Amaurosis Fugax
"Blindness, Cortical"
Color Vision Defects
Diplopia
Hemianopsia
Photophobia
Scotoma
"Vision, Low"
"Urinary Bladder, Neurogenic"
Neuromuscular Diseases
Neuromuscular Junction Diseases
"Myasthenic Syndromes, Congenital"
Peripheral Nervous System Diseases
Acrodynia
Amyloid Neuropathies
Brachial Plexus Neuropathies
Brachial Plexus Neuritis
Neonatal Brachial Plexus Palsy
Diabetic Neuropathies
Hand-Arm Vibration Syndrome
Mononeuropathies
Femoral Neuropathy
Median Neuropathy
Carpal Tunnel Syndrome
Peroneal Neuropathies
Radial Neuropathy
Sciatic Neuropathy
Piriformis Muscle Syndrome
Sciatica
Tibial Neuropathy
Tarsal Tunnel Syndrome
Ulnar Neuropathies
Cubital Tunnel Syndrome
Ulnar Nerve Compression Syndromes
Nerve Compression Syndromes
Cauda Equina Syndrome
Pudendal Neuralgia
Thoracic Outlet Syndrome
Cervical Rib Syndrome
Neuralgia
"Neuralgia, Postherpetic"
Neuritis
"Pain Insensitivity, Congenital"
Peripheral Nerve Injuries
Polyneuropathies
Alcoholic Neuropathy
POEMS Syndrome
Polyradiculopathy
Tangier Disease
Radiculopathy
Small Fiber Neuropathy
Neurotoxicity Syndromes
"Alcohol-Induced Disorders, Nervous System"
Alcohol Amnestic Disorder
Alcohol Withdrawal Delirium
"Heavy Metal Poisoning, Nervous System"
Arsenic Poisoning
"Lead Poisoning, Nervous System"
"Lead Poisoning, Nervous System, Adult"
"Lead Poisoning, Nervous System, Childhood"
Manganese Poisoning
"Mercury Poisoning, Nervous System"
Restless Legs Syndrome
Sleep Wake Disorders
Dyssomnias
Sleep Deprivation
"Sleep Disorders, Intrinsic"
Disorders of Excessive Somnolence
"Hypersomnolence, Idiopathic"
Kleine-Levin Syndrome
Narcolepsy
Cataplexy
Nocturnal Myoclonus Syndrome
Sleep Initiation and Maintenance Disorders
Parasomnias
Nocturnal Paroxysmal Dystonia
REM Sleep Parasomnias
REM Sleep Behavior Disorder
Sleep Paralysis
Sleep Arousal Disorders
Night Terrors
Somnambulism
Sleep-Wake Transition Disorders
"Trauma, Nervous System"
Craniocerebral Trauma
Shaken Baby Syndrome
Facial Injuries
Eye Injuries
Corneal Injuries
Corneal Perforation
Eye Burns
Eye Foreign Bodies
"Eye Injuries, Penetrating"
Maxillofacial Injuries
Jaw Fractures
Mandibular Fractures
Maxillary Fractures
Mandibular Injuries
Orbital Fractures
Zygomatic Fractures
"Head Injuries, Closed"
Contrecoup Injury
Post-Concussion Syndrome
"Head Injuries, Penetrating"
Skull Fractures
"Skull Fracture, Basilar"
"Skull Fracture, Depressed"
Eye Diseases
Asthenopia
Conjunctival Diseases
Conjunctivitis
"Conjunctivitis, Allergic"
Keratoconjunctivitis
Keratoconjunctivitis Sicca
"Pemphigoid, Benign Mucous Membrane"
Pinguecula
Pterygium
Xerophthalmia
Corneal Diseases
"Corneal Dystrophies, Hereditary"
"Corneal Dystrophy, Juvenile Epithelial of Meesmann"
Fuchs' Endothelial Dystrophy
Corneal Edema
Corneal Endothelial Cell Loss
Corneal Neovascularization
Corneal Opacity
Arcus Senilis
Corneal Wavefront Aberration
Iridocorneal Endothelial Syndrome
Keratitis
Keratoconus
Eye Abnormalities
Aniridia
Anophthalmos
Blepharophimosis
Coloboma
Ectopia Lentis
Hydrophthalmos
Microphthalmos
Persistent Hyperplastic Primary Vitreous
Retinal Dysplasia
"Eye Diseases, Hereditary"
Albinism
"Albinism, Ocular"
"Albinism, Oculocutaneous"
Hermanski-Pudlak Syndrome
Chediak-Higashi Syndrome
Choroideremia
CHARGE Syndrome
Cone Dystrophy
Cone-Rod Dystrophies
Graves Ophthalmopathy
Gyrate Atrophy
Leber Congenital Amaurosis
Retinal Degeneration
Retinitis Pigmentosa
Eye Hemorrhage
Choroid Hemorrhage
Hyphema
Retinal Hemorrhage
Vitreous Hemorrhage
"Anterior Capsular Rupture, Ocular"
"Posterior Capsular Rupture, Ocular"
Eye Manifestations
Eye Pain
Eyelid Diseases
Blepharitis
Blepharoptosis
Blepharospasm
Ectropion
Entropion
Trichiasis
Lacrimal Apparatus Diseases
Dacryocystitis
Canaliculitis
Dry Eye Syndromes
Lacrimal Duct Obstruction
Lens Diseases
Aphakia
"Aphakia, Postcataract"
Artificial Lens Implant Migration
Cataract
Capsule Opacification
Lens Subluxation
Ocular Hypertension
Glaucoma
"Glaucoma, Angle-Closure"
"Glaucoma, Neovascular"
"Glaucoma, Open-Angle"
Low Tension Glaucoma
Ocular Hypotension
Orbital Diseases
Enophthalmos
Exophthalmos
Graves Disease
Orbital Cellulitis
Orbital Pseudotumor
Retrobulbar Hemorrhage
Mydriasis
Refractive Errors
Aniseikonia
Anisometropia
Astigmatism
Hyperopia
Myopia
"Myopia, Degenerative"
Presbyopia
Retinal Diseases
Angioid Streaks
Central Serous Chorioretinopathy
Diabetic Retinopathy
Epiretinal Membrane
Hypertensive Retinopathy
Retinal Artery Occlusion
Macular Degeneration
Geographic Atrophy
Macular Edema
Vitelliform Macular Dystrophy
Wet Macular Degeneration
Retinal Drusen
Retinal Dystrophies
Retinoschisis
Retinal Detachment
Retinal Neovascularization
Retinal Perforations
Retinal Telangiectasis
Retinal Vasculitis
Retinal Vein Occlusion
Retinitis
Chorioretinitis
"Retinal Necrosis Syndrome, Acute"
Retinopathy of Prematurity
"Vitreoretinopathy, Proliferative"
Scleral Diseases
Scleritis
Uveal Diseases
Choroid Diseases
Choroidal Neovascularization
Choroiditis
Pars Planitis
Iris Diseases
Exfoliation Syndrome
Iridocyclitis
Iritis
Uveitis
Panuveitis
"Ophthalmia, Sympathetic"
"Uveitis, Anterior"
"Uveitis, Posterior"
"Uveitis, Intermediate"
Night Blindness
Vitreous Detachment
Male Urogenital Diseases
"Genital Diseases, Male"
Epididymitis
Hematocele
Hemospermia
Infertility
"Infertility, Male"
Aspermia
Asthenozoospermia
Azoospermia
Oligospermia
Sertoli Cell-Only Syndrome
Teratozoospermia
Penile Diseases
Balanitis
Balanitis Xerotica Obliterans
Hypospadias
Penile Induration
Phimosis
Paraphimosis
Priapism
Prostatic Diseases
Prostatic Hyperplasia
Prostatitis
"Sexual Dysfunction, Physiological"
Dyspareunia
Erectile Dysfunction
"Impotence, Vasculogenic"
Premature Ejaculation
Spermatic Cord Torsion
Spermatocele
Testicular Diseases
Cryptorchidism
Orchitis
Testicular Hydrocele
Varicocele
Pelvic Floor Disorders
Urogenital Abnormalities
Bladder Exstrophy
Disorders of Sex Development
"46, XX Disorders of Sex Development"
"46, XX Testicular Disorders of Sex Development"
"Gonadal Dysgenesis, 46,XX"
Hyperandrogenism
Adrenogenital Syndrome
"Adrenal Hyperplasia, Congenital"
"Disorder of Sex Development, 46,XY"
Androgen-Insensitivity Syndrome
Frasier Syndrome
"Gonadal Dysgenesis, 46,XY"
Kallmann Syndrome
Gonadal Dysgenesis
"Gonadal Dysgenesis, Mixed"
Sexual Infantilism
Turner Syndrome
Ovotesticular Disorders of Sex Development
Sex Chromosome Disorders of Sex Development
Freemartinism
Klinefelter Syndrome
Epispadias
Fused Kidney
Multicystic Dysplastic Kidney
"Nephritis, Hereditary"
Retrocaval Ureter
Solitary Kidney
Urinary Fistula
Urinary Bladder Fistula
Urologic Diseases
Kidney Diseases
Anuria
Diabetes Insipidus
"Diabetes Insipidus, Nephrogenic"
"Diabetes Insipidus, Neurogenic"
Diabetic Nephropathies
Hydronephrosis
Pyonephrosis
Hyperoxaluria
"Hyperoxaluria, Primary"
"Hypertension, Renal"
"Hypertension, Renovascular"
Kidney Cortex Necrosis
"Kidney Diseases, Cystic"
Medullary Sponge Kidney
Polycystic Kidney Diseases
"Polycystic Kidney, Autosomal Dominant"
"Polycystic Kidney, Autosomal Recessive"
Kidney Papillary Necrosis
Nephritis
Glomerulonephritis
"Glomerulonephritis, IGA"
"Glomerulonephritis, Membranoproliferative"
"Glomerulonephritis, Membranous"
"Glomerulosclerosis, Focal Segmental"
Lupus Nephritis
"Nephritis, Interstitial"
Balkan Nephropathy
Pyelonephritis
"Pyelonephritis, Xanthogranulomatous"
Pyelitis
Pyelocystitis
Nephrocalcinosis
Nephrolithiasis
Kidney Calculi
Staghorn Calculi
Nephrosclerosis
Nephrosis
"Nephrosis, Lipoid"
Nephrotic Syndrome
Perinephritis
Renal Artery Obstruction
Renal Insufficiency
Acute Kidney Injury
"Kidney Tubular Necrosis, Acute"
Cardio-Renal Syndrome
"Renal Insufficiency, Chronic"
"Kidney Failure, Chronic"
Renal Nutcracker Syndrome
"Renal Tubular Transport, Inborn Errors"
"Acidosis, Renal Tubular"
Bartter Syndrome
Dent Disease
Fanconi Syndrome
Gitelman Syndrome
"Glycosuria, Renal"
"Hypophosphatemia, Familial"
Liddle Syndrome
Pseudohypoaldosteronism
Renal Aminoacidurias
Cystinuria
Uremia
Azotemia
Hemolytic-Uremic Syndrome
Atypical Hemolytic Uremic Syndrome
Ureteral Diseases
Ureteral Obstruction
Ureterocele
Ureterolithiasis
Ureteral Calculi
Urethral Diseases
Urethral Obstruction
Urethral Stricture
Urinary Bladder Neck Obstruction
Urethritis
Urinary Bladder Diseases
Cystitis
"Cystitis, Interstitial"
Cystocele
Urinary Bladder Calculi
"Urinary Bladder, Overactive"
"Urinary Bladder, Underactive"
Vesico-Ureteral Reflux
Urination Disorders
Enuresis
Diurnal Enuresis
Nocturnal Enuresis
Glycosuria
Hematuria
Oliguria
Polyuria
Proteinuria
Albuminuria
Hemoglobinuria
Urinary Incontinence
"Urinary Incontinence, Stress"
"Urinary Incontinence, Urge"
Urinary Retention
Urolithiasis
Urinary Calculi
Female Urogenital Diseases and Pregnancy Complications
Female Urogenital Diseases
"Genital Diseases, Female"
Adnexal Diseases
Fallopian Tube Diseases
Salpingitis
Ovarian Diseases
Anovulation
"Menopause, Premature"
Oophoritis
Ovarian Hyperstimulation Syndrome
Primary Ovarian Insufficiency
Endometritis
Parametritis
Endometriosis
Gynatresia
"Infertility, Female"
Vaginismus
Uterine Diseases
Adenomyosis
Endometrial Hyperplasia
Hematometra
Pyometra
Uterine Cervical Diseases
Uterine Cervical Erosion
Uterine Cervical Incompetence
Uterine Cervicitis
Uterine Hemorrhage
Menorrhagia
Metrorrhagia
Uterine Inversion
Uterine Prolapse
Uterine Retroversion
Uterine Rupture
Uterine Perforation
Vaginal Diseases
Hematocolpos
Hydrocolpos
Vaginal Discharge
Leukorrhea
Vaginal Fistula
Vesicovaginal Fistula
Vaginitis
Atrophic Vaginitis
Vulvovaginitis
Vulvar Diseases
Pruritus Vulvae
Vulvar Lichen Sclerosus
Vulvitis
Vulvar Vestibulitis
Vulvodynia
Pregnancy Complications
"Abortion, Spontaneous"
"Abortion, Habitual"
"Abortion, Incomplete"
"Abortion, Missed"
"Abortion, Veterinary"
Embryo Loss
"Abortion, Threatened"
"Diabetes, Gestational"
Fetal Macrosomia
Fetal Death
Fetal Resorption
Stillbirth
Fetal Diseases
Chorioamnionitis
Echogenic Bowel
"Erythroblastosis, Fetal"
Hydrops Fetalis
Fetal Alcohol Spectrum Disorders
Fetal Growth Retardation
Fetal Hypoxia
Fetal Nutrition Disorders
Pyelectasis
"Hypertension, Pregnancy-Induced"
Eclampsia
HELLP Syndrome
Pre-Eclampsia
Maternal Death
Morning Sickness
Hyperemesis Gravidarum
Nuchal Cord
Obstetric Labor Complications
Abruptio Placentae
Breech Presentation
Cephalopelvic Disproportion
Dystocia
Uterine Inertia
"Fetal Membranes, Premature Rupture"
"Obstetric Labor, Premature"
Premature Birth
Placenta Accreta
Placenta Previa
Postpartum Hemorrhage
Vasa Previa
Oligohydramnios
Pemphigoid Gestationis
Perinatal Death
Placenta Diseases
"Placenta, Retained"
Placental Insufficiency
Polyhydramnios
"Pregnancy Complications, Cardiovascular"
"Embolism, Amniotic Fluid"
"Pregnancy Complications, Hematologic"
Pregnancy in Diabetics
"Pregnancy, Ectopic"
"Pregnancy, Abdominal"
"Pregnancy, Angular"
"Pregnancy, Cornual"
"Pregnancy, Heterotopic"
"Pregnancy, Ovarian"
"Pregnancy, Tubal"
"Pregnancy, Interstitial"
"Pregnancy, Prolonged"
Prenatal Injuries
Prenatal Exposure Delayed Effects
Puerperal Disorders
"Depression, Postpartum"
Lactation Disorders
Galactorrhea
Chiari-Frommel Syndrome
Mastitis
Granulomatous Mastitis
Postpartum Thyroiditis
Cardiovascular Diseases
Cardiovascular Abnormalities
"Heart Defects, Congenital"
Aortic Coarctation
